vung,ds,du_bao
NYIS,2026-09-29 23:00:00,17354.974649663352
NYIS,2026-09-30 00:00:00,17122.680051661657
NYIS,2026-09-30 01:00:00,16791.799458157875
NYIS,2026-09-30 02:00:00,16278.32721587013
NYIS,2026-09-30 03:00:00,15686.984526818507
NYIS,2026-09-30 04:00:00,15090.393912733809
NYIS,2026-09-30 05:00:00,14570.728541585735
NYIS,2026-09-30 06:00:00,14258.66826464536
NYIS,2026-09-30 07:00:00,13997.596074846606
NYIS,2026-09-30 08:00:00,14017.615171013815
NYIS,2026-09-30 09:00:00,14222.016450048599
NYIS,2026-09-30 10:00:00,14759.093721201552
NYIS,2026-09-30 11:00:00,15484.922590691634
NYIS,2026-09-30 12:00:00,16171.044165630996
NYIS,2026-09-30 13:00:00,16578.007933624183
NYIS,2026-09-30 14:00:00,16814.281803402722
NYIS,2026-09-30 15:00:00,16856.875535484935
NYIS,2026-09-30 16:00:00,17019.614960428782
NYIS,2026-09-30 17:00:00,17255.581372948698
NYIS,2026-09-30 18:00:00,17309.343929876246
NYIS,2026-09-30 19:00:00,17426.528502574
NYIS,2026-09-30 20:00:00,17333.6861945271
NYIS,2026-09-30 21:00:00,17616.311814439076
NYIS,2026-09-30 22:00:00,17711.346804379216
NYIS,2026-09-30 23:00:00,17757.9213636031
NYIS,2026-10-01 00:00:00,17904.24728430519
NYIS,2026-10-01 01:00:00,17551.57853192324
NYIS,2026-10-01 02:00:00,17094.939165897835
NYIS,2026-10-01 03:00:00,16477.863698769404
NYIS,2026-10-01 04:00:00,15951.568548455052
NYIS,2026-10-01 05:00:00,15600.355261520443
NYIS,2026-10-01 06:00:00,15529.59781298157
NYIS,2026-10-01 07:00:00,15479.63027082758
NYIS,2026-10-01 08:00:00,15530.514450534305
NYIS,2026-10-01 09:00:00,15708.121213163871
NYIS,2026-10-01 10:00:00,16202.627682832092
NYIS,2026-10-01 11:00:00,16802.95721738015
NYIS,2026-10-01 12:00:00,16687.480301477946
NYIS,2026-10-01 13:00:00,16974.991582121223
NYIS,2026-10-01 14:00:00,17255.749196236033
NYIS,2026-10-01 15:00:00,17249.75307597388
NYIS,2026-10-01 16:00:00,17608.502569994824
NYIS,2026-10-01 17:00:00,17870.741872821884
NYIS,2026-10-01 18:00:00,18034.208833531076
NYIS,2026-10-01 19:00:00,17988.50283779118
NYIS,2026-10-01 20:00:00,18035.98163069891
NYIS,2026-10-01 21:00:00,17978.333877958685
NYIS,2026-10-01 22:00:00,17949.034855037946
NYIS,2026-10-01 23:00:00,17781.38364074135
NYIS,2026-10-02 00:00:00,17596.99819551144
NYIS,2026-10-02 01:00:00,17125.10886738502
NYIS,2026-10-02 02:00:00,16579.60068080465
NYIS,2026-10-02 03:00:00,16093.99175093537
NYIS,2026-10-02 04:00:00,15774.978632321388
NYIS,2026-10-02 05:00:00,15247.27235037027
NYIS,2026-10-02 06:00:00,14857.295854325359
NYIS,2026-10-02 07:00:00,14447.097448549215
NYIS,2026-10-02 08:00:00,14304.19140084439
NYIS,2026-10-02 09:00:00,14461.762295208113
NYIS,2026-10-02 10:00:00,14925.41199483511
NYIS,2026-10-02 11:00:00,15587.20692484971
NYIS,2026-10-02 12:00:00,15935.68445416796
NYIS,2026-10-02 13:00:00,16355.430024761421
NYIS,2026-10-02 14:00:00,16690.275120119335
NYIS,2026-10-02 15:00:00,16755.072906816957
NYIS,2026-10-02 16:00:00,16963.303477416062
NYIS,2026-10-02 17:00:00,17111.86302149552
NYIS,2026-10-02 18:00:00,17045.453582760674
NYIS,2026-10-02 19:00:00,17117.22519179816
NYIS,2026-10-02 20:00:00,16960.722168205066
NYIS,2026-10-02 21:00:00,16656.022485766887
NYIS,2026-10-02 22:00:00,16506.546088682073
NYIS,2026-10-02 23:00:00,16425.75873925013
NYIS,2026-10-03 00:00:00,15832.1860217317
NYIS,2026-10-03 01:00:00,15581.344516928437
NYIS,2026-10-03 02:00:00,15256.22616634059
NYIS,2026-10-03 03:00:00,15049.296017040597
NYIS,2026-10-03 04:00:00,15040.587400743581
NYIS,2026-10-03 05:00:00,14950.846477820292
NYIS,2026-10-03 06:00:00,14664.890879489552
NYIS,2026-10-03 07:00:00,14308.806874884049
NYIS,2026-10-03 08:00:00,14146.683630277585
NYIS,2026-10-03 09:00:00,14157.960374823084
NYIS,2026-10-03 10:00:00,14285.849490906437
NYIS,2026-10-03 11:00:00,14539.10003106393
NYIS,2026-10-03 12:00:00,14800.006587381464
NYIS,2026-10-03 13:00:00,15057.988345217513
NYIS,2026-10-03 14:00:00,15166.66168182472
NYIS,2026-10-03 15:00:00,15210.782723739132
NYIS,2026-10-03 16:00:00,15261.295876173452
NYIS,2026-10-03 17:00:00,15376.182567695014
NYIS,2026-10-03 18:00:00,15192.025645566595
NYIS,2026-10-03 19:00:00,15170.087715424674
NYIS,2026-10-03 20:00:00,15215.020051995027
NYIS,2026-10-03 21:00:00,15192.59967423572
NYIS,2026-10-03 22:00:00,15467.244293861015
NYIS,2026-10-03 23:00:00,15549.45259221473
NYIS,2026-10-04 00:00:00,15553.17933364509
NYIS,2026-10-04 01:00:00,15422.90813774005
NYIS,2026-10-04 02:00:00,15090.85441047453
NYIS,2026-10-04 03:00:00,14939.662634842909
NYIS,2026-10-04 04:00:00,15096.84346570553
NYIS,2026-10-04 05:00:00,14971.798178744193
NYIS,2026-10-04 06:00:00,14893.631090730258
NYIS,2026-10-04 07:00:00,14669.820019621708
NYIS,2026-10-04 08:00:00,14440.131452688176
NYIS,2026-10-04 09:00:00,14322.682914095536
NYIS,2026-10-04 10:00:00,14491.95912099734
NYIS,2026-10-04 11:00:00,14571.821224317737
NYIS,2026-10-04 12:00:00,14651.6296679915
NYIS,2026-10-04 13:00:00,14843.607936212878
NYIS,2026-10-04 14:00:00,14957.405374757132
NYIS,2026-10-04 15:00:00,15164.578661309592
NYIS,2026-10-04 16:00:00,15222.783837253843
NYIS,2026-10-04 17:00:00,15328.932230788709
NYIS,2026-10-04 18:00:00,15170.45179687621
NYIS,2026-10-04 19:00:00,15246.935902089412
NYIS,2026-10-04 20:00:00,15372.63764622119
NYIS,2026-10-04 21:00:00,15788.622616870156
NYIS,2026-10-04 22:00:00,16200.9803408895
NYIS,2026-10-04 23:00:00,16348.867005215652
NYIS,2026-10-05 00:00:00,16333.222348133833
PJM,2026-09-28 01:00:00,92941.08140332671
PJM,2026-09-28 02:00:00,91915.65081024039
PJM,2026-09-28 03:00:00,91613.28780946156
PJM,2026-09-28 04:00:00,92244.31814913347
PJM,2026-09-28 05:00:00,92246.98863069469
PJM,2026-09-28 06:00:00,92626.65869114106
PJM,2026-09-28 07:00:00,92613.73433242916
PJM,2026-09-28 08:00:00,92686.71897623816
PJM,2026-09-28 09:00:00,93494.79584776706
PJM,2026-09-28 10:00:00,94945.89451411093
PJM,2026-09-28 11:00:00,97958.45707294077
PJM,2026-09-28 12:00:00,100075.65328776347
PJM,2026-09-28 13:00:00,101982.4115792832
PJM,2026-09-28 14:00:00,102044.74474085646
PJM,2026-09-28 15:00:00,101937.92702548999
PJM,2026-09-28 16:00:00,102012.43136870579
PJM,2026-09-28 17:00:00,101145.07193153913
PJM,2026-09-28 18:00:00,99850.60856584815
PJM,2026-09-28 19:00:00,100269.10660429459
PJM,2026-09-28 20:00:00,99799.64306055402
PJM,2026-09-28 21:00:00,100570.47988589364
PJM,2026-09-28 22:00:00,100210.3052848175
PJM,2026-09-28 23:00:00,99740.64555469387
PJM,2026-09-29 00:00:00,97657.46722142652
PJM,2026-09-29 01:00:00,96422.09704360159
PJM,2026-09-29 02:00:00,94597.45333097788
PJM,2026-09-29 03:00:00,93465.40904093467
PJM,2026-09-29 04:00:00,92423.08639792388
PJM,2026-09-29 05:00:00,91537.34742381444
PJM,2026-09-29 06:00:00,92700.8963196928
PJM,2026-09-29 07:00:00,92503.72659808354
PJM,2026-09-29 08:00:00,92079.54086757051
PJM,2026-09-29 09:00:00,92339.48278036172
PJM,2026-09-29 10:00:00,93622.5615446427
PJM,2026-09-29 11:00:00,96786.0994933061
PJM,2026-09-29 12:00:00,98972.42226376766
PJM,2026-09-29 13:00:00,99965.49630565962
PJM,2026-09-29 14:00:00,100097.213760618
PJM,2026-09-29 15:00:00,100173.68810368786
PJM,2026-09-29 16:00:00,100422.35209639747
PJM,2026-09-29 17:00:00,101263.03662752041
PJM,2026-09-29 18:00:00,100886.96088565708
PJM,2026-09-29 19:00:00,101722.96817958819
PJM,2026-09-29 20:00:00,102309.7016372774
PJM,2026-09-29 21:00:00,101617.58293571518
PJM,2026-09-29 22:00:00,99688.37527584942
PJM,2026-09-29 23:00:00,97903.53328417499
PJM,2026-09-30 00:00:00,95030.00922283865
PJM,2026-09-30 01:00:00,93525.75423200133
PJM,2026-09-30 02:00:00,91127.83505158366
PJM,2026-09-30 03:00:00,88259.5343986899
PJM,2026-09-30 04:00:00,86103.18034937288
PJM,2026-09-30 05:00:00,85508.49024526183
PJM,2026-09-30 06:00:00,86454.76079593519
PJM,2026-09-30 07:00:00,86998.32577354279
PJM,2026-09-30 08:00:00,87459.67121936812
PJM,2026-09-30 09:00:00,88809.28499630361
PJM,2026-09-30 10:00:00,91137.13416869604
PJM,2026-09-30 11:00:00,94657.35598260773
PJM,2026-09-30 12:00:00,97727.3417346038
PJM,2026-09-30 13:00:00,100216.87143026394
PJM,2026-09-30 14:00:00,103820.03176660129
PJM,2026-09-30 15:00:00,106678.49880790597
PJM,2026-09-30 16:00:00,108761.08911425609
PJM,2026-09-30 17:00:00,112019.31059764401
PJM,2026-09-30 18:00:00,114605.73452296338
PJM,2026-09-30 19:00:00,113966.17565580504
PJM,2026-09-30 20:00:00,114307.09162457047
PJM,2026-09-30 21:00:00,112695.54892233701
PJM,2026-09-30 22:00:00,108800.59225940843
PJM,2026-09-30 23:00:00,105096.4555457207
PJM,2026-10-01 00:00:00,102261.35672167971
PJM,2026-10-01 01:00:00,100261.81274934497
PJM,2026-10-01 02:00:00,98404.89063625506
PJM,2026-10-01 03:00:00,95588.36357257466
PJM,2026-10-01 04:00:00,93796.71252067272
PJM,2026-10-01 05:00:00,92999.46855893714
PJM,2026-10-01 06:00:00,93544.98374470742
PJM,2026-10-01 07:00:00,93831.81878825603
PJM,2026-10-01 08:00:00,95486.79889347125
PJM,2026-10-01 09:00:00,97285.00310140889
PJM,2026-10-01 10:00:00,99808.6307425047
PJM,2026-10-01 11:00:00,102962.07347402793
PJM,2026-10-01 12:00:00,104561.80293837056
PJM,2026-10-01 13:00:00,106449.23111172876
PJM,2026-10-01 14:00:00,107175.32660501178
PJM,2026-10-01 15:00:00,107922.55182770683
PJM,2026-10-01 16:00:00,108601.06969794174
PJM,2026-10-01 17:00:00,109828.34857840309
PJM,2026-10-01 18:00:00,111165.46856704394
PJM,2026-10-01 19:00:00,110682.29870509496
PJM,2026-10-01 20:00:00,108173.87019600958
PJM,2026-10-01 21:00:00,104686.21824170448
PJM,2026-10-01 22:00:00,102638.80617649254
PJM,2026-10-01 23:00:00,100323.43738505899
PJM,2026-10-02 00:00:00,97498.54847431075
PJM,2026-10-02 01:00:00,95864.93558447695
PJM,2026-10-02 02:00:00,93272.57840156493
PJM,2026-10-02 03:00:00,90019.15107699396
PJM,2026-10-02 04:00:00,88298.72841462622
PJM,2026-10-02 05:00:00,86521.61280566177
PJM,2026-10-02 06:00:00,87105.63147427118
PJM,2026-10-02 07:00:00,87039.22888723263
PJM,2026-10-02 08:00:00,87387.05613471294
PJM,2026-10-02 09:00:00,88604.14792795668
PJM,2026-10-02 10:00:00,91237.91059247928
PJM,2026-10-02 11:00:00,95137.87505238093
PJM,2026-10-02 12:00:00,96979.58618822227
PJM,2026-10-02 13:00:00,98598.42113237671
PJM,2026-10-02 14:00:00,100394.11948587219
PJM,2026-10-02 15:00:00,101924.42506860057
PJM,2026-10-02 16:00:00,103128.43105424171
PJM,2026-10-02 17:00:00,103178.3926953774
PJM,2026-10-02 18:00:00,103710.61444669866
PJM,2026-10-02 19:00:00,103145.68129638591
PJM,2026-10-02 20:00:00,100284.3697952829
PJM,2026-10-02 21:00:00,98624.4363703221
PJM,2026-10-02 22:00:00,95770.33111300954
PJM,2026-10-02 23:00:00,93175.54935686887
PJM,2026-10-03 00:00:00,89267.08525933762
PJM,2026-10-03 01:00:00,87249.38926411445
PJM,2026-10-03 02:00:00,85599.60920331225
PJM,2026-10-03 03:00:00,84407.60231336311
PJM,2026-10-03 04:00:00,84315.94345227836
PJM,2026-10-03 05:00:00,84037.26267057202
PJM,2026-10-03 06:00:00,84594.80934208995
PJM,2026-10-03 07:00:00,84647.42608761005
PJM,2026-10-03 08:00:00,84884.3701288189
PJM,2026-10-03 09:00:00,85043.98098413442
PJM,2026-10-03 10:00:00,86601.52439051765
PJM,2026-10-03 11:00:00,88243.90132883734
PJM,2026-10-03 12:00:00,89744.9014428026
PJM,2026-10-03 13:00:00,90670.06131988938
PJM,2026-10-03 14:00:00,90809.48537384192
PJM,2026-10-03 15:00:00,92914.79690322242
PJM,2026-10-03 16:00:00,94836.86193231885
PJM,2026-10-03 17:00:00,96105.85306886805
PJM,2026-10-03 18:00:00,96942.75365777902
PJM,2026-10-03 19:00:00,97284.79958027732
PJM,2026-10-03 20:00:00,97794.99002934128
PJM,2026-10-03 21:00:00,96443.17717891817
PJM,2026-10-03 22:00:00,94695.73464710514
PJM,2026-10-03 23:00:00,92357.03311552528
PJM,2026-10-04 00:00:00,90913.86568680382
PJM,2026-10-04 01:00:00,88861.08972028198
PJM,2026-10-04 02:00:00,86956.39815223354
PJM,2026-10-04 03:00:00,86197.43425792904
PJM,2026-10-04 04:00:00,86057.18052930493
PJM,2026-10-04 05:00:00,85752.23249108827
PJM,2026-10-04 06:00:00,86286.34269444167
PJM,2026-10-04 07:00:00,86073.12384027778
PJM,2026-10-04 08:00:00,85648.27707525528
PJM,2026-10-04 09:00:00,85045.29717883121
PJM,2026-10-04 10:00:00,86062.38036810623
PJM,2026-10-04 11:00:00,87438.42882414823
PJM,2026-10-04 12:00:00,88258.66834332811
PJM,2026-10-04 13:00:00,89657.5991276992
PJM,2026-10-04 14:00:00,90636.29935323482
PJM,2026-10-04 15:00:00,92174.99517174088
PJM,2026-10-04 16:00:00,93080.4637125365
PJM,2026-10-04 17:00:00,94620.61637314674
PJM,2026-10-04 18:00:00,94318.15234297063
PJM,2026-10-04 19:00:00,93951.83609723633
PJM,2026-10-04 20:00:00,93543.89727417036
PJM,2026-10-04 21:00:00,93493.92007659188
PJM,2026-10-04 22:00:00,93195.38441403882
PJM,2026-10-04 23:00:00,92310.50603379194
PJM,2026-10-05 00:00:00,90619.32839291194
