vung,ds,du_bao
NYIS,2026-09-08 23:00:00,21635.047516058305
NYIS,2026-09-09 00:00:00,21949.143892861102
NYIS,2026-09-09 01:00:00,21515.724250041785
NYIS,2026-09-09 02:00:00,20895.00371139768
NYIS,2026-09-09 03:00:00,19811.91572371552
NYIS,2026-09-09 04:00:00,18346.29927180046
NYIS,2026-09-09 05:00:00,17316.205230958876
NYIS,2026-09-09 06:00:00,16302.044603535327
NYIS,2026-09-09 07:00:00,15633.568253857966
NYIS,2026-09-09 08:00:00,15226.997738408842
NYIS,2026-09-09 09:00:00,15013.012828522318
NYIS,2026-09-09 10:00:00,15297.25908027037
NYIS,2026-09-09 11:00:00,16137.704772318553
NYIS,2026-09-09 12:00:00,17154.931951852202
NYIS,2026-09-09 13:00:00,17982.83590269836
NYIS,2026-09-09 14:00:00,18387.979680708304
NYIS,2026-09-09 15:00:00,19179.067418036095
NYIS,2026-09-09 16:00:00,19901.33589950543
NYIS,2026-09-09 17:00:00,20026.131422209568
NYIS,2026-09-09 18:00:00,21013.50432545629
NYIS,2026-09-09 19:00:00,21766.86603226663
NYIS,2026-09-09 20:00:00,22179.044110324954
NYIS,2026-09-09 21:00:00,22854.35226740993
NYIS,2026-09-09 22:00:00,23294.34816938125
NYIS,2026-09-09 23:00:00,23268.685301913276
NYIS,2026-09-10 00:00:00,23189.28915844221
NYIS,2026-09-10 01:00:00,22157.039542108803
NYIS,2026-09-10 02:00:00,21294.377149968306
NYIS,2026-09-10 03:00:00,19917.183685703138
NYIS,2026-09-10 04:00:00,18641.380341215692
NYIS,2026-09-10 05:00:00,17582.293803897912
NYIS,2026-09-10 06:00:00,16922.093977519322
NYIS,2026-09-10 07:00:00,16321.203539852879
NYIS,2026-09-10 08:00:00,16110.728157721356
NYIS,2026-09-10 09:00:00,16112.65563640153
NYIS,2026-09-10 10:00:00,16557.085922094753
NYIS,2026-09-10 11:00:00,17321.38234498451
NYIS,2026-09-10 12:00:00,17078.320157155264
NYIS,2026-09-10 13:00:00,18250.315719309976
NYIS,2026-09-10 14:00:00,18565.372402931083
NYIS,2026-09-10 15:00:00,18760.975835754656
NYIS,2026-09-10 16:00:00,19440.31459592219
NYIS,2026-09-10 17:00:00,18027.865517931437
NYIS,2026-09-10 18:00:00,17301.753400544458
NYIS,2026-09-10 19:00:00,18814.920853357777
NYIS,2026-09-10 20:00:00,19029.3903699176
NYIS,2026-09-10 21:00:00,19249.71415652078
NYIS,2026-09-10 22:00:00,19715.0273423897
NYIS,2026-09-10 23:00:00,19653.16631501988
NYIS,2026-09-11 00:00:00,22905.45666237444
NYIS,2026-09-11 01:00:00,20156.74208688378
NYIS,2026-09-11 02:00:00,19352.417184302325
NYIS,2026-09-11 03:00:00,18259.664055637084
NYIS,2026-09-11 04:00:00,17214.85814800951
NYIS,2026-09-11 05:00:00,16251.475052944186
NYIS,2026-09-11 06:00:00,16433.95686780798
NYIS,2026-09-11 07:00:00,15865.228436503681
NYIS,2026-09-11 08:00:00,15425.018763148008
NYIS,2026-09-11 09:00:00,15251.774853509283
NYIS,2026-09-11 10:00:00,15493.044550189335
NYIS,2026-09-11 11:00:00,16083.16364098736
NYIS,2026-09-11 12:00:00,14734.508589304573
NYIS,2026-09-11 13:00:00,14696.745907439858
NYIS,2026-09-11 14:00:00,14963.124892912012
NYIS,2026-09-11 15:00:00,15489.531161637513
NYIS,2026-09-11 16:00:00,16232.640220803842
NYIS,2026-09-11 17:00:00,17058.800249325497
NYIS,2026-09-11 18:00:00,17716.551454830555
NYIS,2026-09-11 19:00:00,18291.524378135247
NYIS,2026-09-11 20:00:00,18933.806848410273
NYIS,2026-09-11 21:00:00,19575.10487426762
NYIS,2026-09-11 22:00:00,20358.372807401356
NYIS,2026-09-11 23:00:00,20784.951961729334
NYIS,2026-09-12 00:00:00,21447.803619299542
NYIS,2026-09-12 01:00:00,21806.940737040102
NYIS,2026-09-12 02:00:00,20856.296488664855
NYIS,2026-09-12 03:00:00,19735.621551101496
NYIS,2026-09-12 04:00:00,18519.836138945837
NYIS,2026-09-12 05:00:00,17416.309616497347
NYIS,2026-09-12 06:00:00,15301.472547345678
NYIS,2026-09-12 07:00:00,14655.054813218987
NYIS,2026-09-12 08:00:00,14166.208505110235
NYIS,2026-09-12 09:00:00,13962.28880660047
NYIS,2026-09-12 10:00:00,14029.289591718289
NYIS,2026-09-12 11:00:00,14432.94341417798
NYIS,2026-09-12 12:00:00,14089.912128918699
NYIS,2026-09-12 13:00:00,14493.58560883474
NYIS,2026-09-12 14:00:00,15402.767853364943
NYIS,2026-09-12 15:00:00,16071.191741129911
NYIS,2026-09-12 16:00:00,16602.669512134344
NYIS,2026-09-12 17:00:00,17074.774319301054
NYIS,2026-09-12 18:00:00,18364.70373690265
NYIS,2026-09-12 19:00:00,18357.217627877224
NYIS,2026-09-12 20:00:00,18178.405097785817
NYIS,2026-09-12 21:00:00,18285.39479920598
NYIS,2026-09-12 22:00:00,19003.202053127963
NYIS,2026-09-12 23:00:00,19546.033092521666
NYIS,2026-09-13 00:00:00,20274.933247774716
NYIS,2026-09-13 01:00:00,20260.02154404648
NYIS,2026-09-13 02:00:00,19711.449920324783
NYIS,2026-09-13 03:00:00,18821.776419496546
NYIS,2026-09-13 04:00:00,17947.74191590005
NYIS,2026-09-13 05:00:00,17110.228189322785
NYIS,2026-09-13 06:00:00,16212.879049388626
NYIS,2026-09-13 07:00:00,15601.373946521639
NYIS,2026-09-13 08:00:00,15170.574106289652
NYIS,2026-09-13 09:00:00,14964.665578687278
NYIS,2026-09-13 10:00:00,15078.267344122047
NYIS,2026-09-13 11:00:00,15387.151666921724
NYIS,2026-09-13 12:00:00,14551.56694890512
NYIS,2026-09-13 13:00:00,15389.572099219173
NYIS,2026-09-13 14:00:00,16253.266715483718
NYIS,2026-09-13 15:00:00,16853.611603670914
NYIS,2026-09-13 16:00:00,17529.47724127206
NYIS,2026-09-13 17:00:00,18152.355828417232
NYIS,2026-09-13 18:00:00,18510.746512627604
NYIS,2026-09-13 19:00:00,18703.828162660684
NYIS,2026-09-13 20:00:00,18941.266882056545
NYIS,2026-09-13 21:00:00,19413.650366260707
NYIS,2026-09-13 22:00:00,20343.243360686953
NYIS,2026-09-13 23:00:00,21119.953925793332
NYIS,2026-09-14 00:00:00,21145.89014481714
PJM,2026-09-07 01:00:00,102212.05220775248
PJM,2026-09-07 02:00:00,95894.73369601023
PJM,2026-09-07 03:00:00,91762.23352754858
PJM,2026-09-07 04:00:00,87879.12169406048
PJM,2026-09-07 05:00:00,83430.5024766719
PJM,2026-09-07 06:00:00,80165.8572705445
PJM,2026-09-07 07:00:00,76975.96282792637
PJM,2026-09-07 08:00:00,74405.83887500336
PJM,2026-09-07 09:00:00,74106.7255729922
PJM,2026-09-07 10:00:00,76127.77889464717
PJM,2026-09-07 11:00:00,79886.6260734779
PJM,2026-09-07 12:00:00,83364.29358724921
PJM,2026-09-07 13:00:00,88722.42324773078
PJM,2026-09-07 14:00:00,93925.82866895315
PJM,2026-09-07 15:00:00,98452.53538764518
PJM,2026-09-07 16:00:00,102082.68105481408
PJM,2026-09-07 17:00:00,107120.09719032154
PJM,2026-09-07 18:00:00,108984.8915936936
PJM,2026-09-07 19:00:00,112935.71596047704
PJM,2026-09-07 20:00:00,113926.16939732342
PJM,2026-09-07 21:00:00,114836.70506488034
PJM,2026-09-07 22:00:00,114597.98351506266
PJM,2026-09-07 23:00:00,111106.82775760186
PJM,2026-09-08 00:00:00,106816.14992450492
PJM,2026-09-08 01:00:00,106496.28900138824
PJM,2026-09-08 02:00:00,102604.70051603652
PJM,2026-09-08 03:00:00,96447.78735480504
PJM,2026-09-08 04:00:00,90523.17536798904
PJM,2026-09-08 05:00:00,85317.92546099584
PJM,2026-09-08 06:00:00,80799.04834701339
PJM,2026-09-08 07:00:00,77785.29734181084
PJM,2026-09-08 08:00:00,75872.65323098804
PJM,2026-09-08 09:00:00,74690.57139092287
PJM,2026-09-08 10:00:00,75009.0200824494
PJM,2026-09-08 11:00:00,77740.77732611047
PJM,2026-09-08 12:00:00,86247.66685955769
PJM,2026-09-08 13:00:00,93582.21016051882
PJM,2026-09-08 14:00:00,99956.39602156097
PJM,2026-09-08 15:00:00,105853.28091818246
PJM,2026-09-08 16:00:00,109803.98037518273
PJM,2026-09-08 17:00:00,112425.23934244455
PJM,2026-09-08 18:00:00,116383.57057352288
PJM,2026-09-08 19:00:00,117350.02667630126
PJM,2026-09-08 20:00:00,118626.02956922757
PJM,2026-09-08 21:00:00,118873.25294005973
PJM,2026-09-08 22:00:00,118340.01836183784
PJM,2026-09-08 23:00:00,116208.66659790828
PJM,2026-09-09 00:00:00,113692.22031189303
PJM,2026-09-09 01:00:00,109312.64511631236
PJM,2026-09-09 02:00:00,105887.61304234166
PJM,2026-09-09 03:00:00,100442.34473871888
PJM,2026-09-09 04:00:00,94094.02737326706
PJM,2026-09-09 05:00:00,89767.05846904719
PJM,2026-09-09 06:00:00,85471.57957585824
PJM,2026-09-09 07:00:00,83537.23899270616
PJM,2026-09-09 08:00:00,81076.08200404621
PJM,2026-09-09 09:00:00,81061.13610379731
PJM,2026-09-09 10:00:00,82526.95006781
PJM,2026-09-09 11:00:00,85889.63067107383
PJM,2026-09-09 12:00:00,93260.3991611909
PJM,2026-09-09 13:00:00,99949.8677853505
PJM,2026-09-09 14:00:00,106331.11689823565
PJM,2026-09-09 15:00:00,111677.27534316856
PJM,2026-09-09 16:00:00,112313.62191268735
PJM,2026-09-09 17:00:00,118565.44050081795
PJM,2026-09-09 18:00:00,125615.79037267668
PJM,2026-09-09 19:00:00,128036.37421294133
PJM,2026-09-09 20:00:00,128596.03215854376
PJM,2026-09-09 21:00:00,128550.45075058754
PJM,2026-09-09 22:00:00,129011.29409900407
PJM,2026-09-09 23:00:00,125408.4420461028
PJM,2026-09-10 00:00:00,122960.50185618241
PJM,2026-09-10 01:00:00,118852.504329116
PJM,2026-09-10 02:00:00,114539.50026042116
PJM,2026-09-10 03:00:00,108649.39932648173
PJM,2026-09-10 04:00:00,102135.89964840794
PJM,2026-09-10 05:00:00,97052.57548524722
PJM,2026-09-10 06:00:00,92659.33607031583
PJM,2026-09-10 07:00:00,91045.99972219855
PJM,2026-09-10 08:00:00,91408.70915465357
PJM,2026-09-10 09:00:00,89988.37896035952
PJM,2026-09-10 10:00:00,91081.13406468523
PJM,2026-09-10 11:00:00,94241.0454862933
PJM,2026-09-10 12:00:00,95470.43159541997
PJM,2026-09-10 13:00:00,94739.4675488015
PJM,2026-09-10 14:00:00,93539.40300800928
PJM,2026-09-10 15:00:00,94640.00482945927
PJM,2026-09-10 16:00:00,97753.12317719511
PJM,2026-09-10 17:00:00,99544.08326133361
PJM,2026-09-10 18:00:00,108019.44952152781
PJM,2026-09-10 19:00:00,103249.24546510629
PJM,2026-09-10 20:00:00,100055.15502106922
PJM,2026-09-10 21:00:00,101886.84205175482
PJM,2026-09-10 22:00:00,105975.13113108536
PJM,2026-09-10 23:00:00,105799.16661743642
PJM,2026-09-11 00:00:00,118531.04998205378
PJM,2026-09-11 01:00:00,102992.00530543875
PJM,2026-09-11 02:00:00,100372.75468833503
PJM,2026-09-11 03:00:00,96080.75320771267
PJM,2026-09-11 04:00:00,91358.28930718145
PJM,2026-09-11 05:00:00,88251.84672424241
PJM,2026-09-11 06:00:00,92879.36781967932
PJM,2026-09-11 07:00:00,89835.44181798963
PJM,2026-09-11 08:00:00,86833.27133877223
PJM,2026-09-11 09:00:00,85301.9653212298
PJM,2026-09-11 10:00:00,85598.84668903859
PJM,2026-09-11 11:00:00,87831.40194257884
PJM,2026-09-11 12:00:00,82139.77471051353
PJM,2026-09-11 13:00:00,84332.67035694083
PJM,2026-09-11 14:00:00,89710.47821849733
PJM,2026-09-11 15:00:00,94428.56241640299
PJM,2026-09-11 16:00:00,98995.5232445534
PJM,2026-09-11 17:00:00,102945.17012327677
PJM,2026-09-11 18:00:00,107127.8254811418
PJM,2026-09-11 19:00:00,109943.45254626859
PJM,2026-09-11 20:00:00,111325.962799008
PJM,2026-09-11 21:00:00,111966.46143638852
PJM,2026-09-11 22:00:00,110181.294020221
PJM,2026-09-11 23:00:00,106724.85751129047
PJM,2026-09-12 00:00:00,110272.64281050011
PJM,2026-09-12 01:00:00,111524.19492949823
PJM,2026-09-12 02:00:00,108163.05141675024
PJM,2026-09-12 03:00:00,103065.18102112607
PJM,2026-09-12 04:00:00,97480.6858039035
PJM,2026-09-12 05:00:00,93263.32896925406
PJM,2026-09-12 06:00:00,84132.68188014255
PJM,2026-09-12 07:00:00,81167.66151319063
PJM,2026-09-12 08:00:00,78672.8600601184
PJM,2026-09-12 09:00:00,77829.43818171212
PJM,2026-09-12 10:00:00,78692.96791437098
PJM,2026-09-12 11:00:00,80713.10484045828
PJM,2026-09-12 12:00:00,79182.49275344677
PJM,2026-09-12 13:00:00,83038.57667936741
PJM,2026-09-12 14:00:00,91797.32397140158
PJM,2026-09-12 15:00:00,99124.82724504251
PJM,2026-09-12 16:00:00,105245.30066349017
PJM,2026-09-12 17:00:00,110786.85148576941
PJM,2026-09-12 18:00:00,115260.7810963089
PJM,2026-09-12 19:00:00,117353.2277215709
PJM,2026-09-12 20:00:00,118685.19039533238
PJM,2026-09-12 21:00:00,118640.91396298201
PJM,2026-09-12 22:00:00,117608.75836002329
PJM,2026-09-12 23:00:00,114452.94413167826
PJM,2026-09-13 00:00:00,109207.23745230286
PJM,2026-09-13 01:00:00,110853.4198150787
PJM,2026-09-13 02:00:00,107506.95898214084
PJM,2026-09-13 03:00:00,102404.57819339825
PJM,2026-09-13 04:00:00,97705.7554958502
PJM,2026-09-13 05:00:00,94039.39429666777
PJM,2026-09-13 06:00:00,87334.81600690787
PJM,2026-09-13 07:00:00,85087.84996739005
PJM,2026-09-13 08:00:00,83140.73951517114
PJM,2026-09-13 09:00:00,82846.12728328735
PJM,2026-09-13 10:00:00,84037.30768558214
PJM,2026-09-13 11:00:00,85750.49786816808
PJM,2026-09-13 12:00:00,82721.19193831322
PJM,2026-09-13 13:00:00,90186.4768004711
PJM,2026-09-13 14:00:00,98868.85052183109
PJM,2026-09-13 15:00:00,105581.3083600369
PJM,2026-09-13 16:00:00,110898.91664614878
PJM,2026-09-13 17:00:00,116196.18883835585
PJM,2026-09-13 18:00:00,119256.40627908363
PJM,2026-09-13 19:00:00,121744.62424756658
PJM,2026-09-13 20:00:00,123140.61855076693
PJM,2026-09-13 21:00:00,123154.34570128928
PJM,2026-09-13 22:00:00,122216.31317261778
PJM,2026-09-13 23:00:00,118468.6120786781
PJM,2026-09-14 00:00:00,120886.08611785996
